"WELL_PERMIT_NUM","PERIOD_ID","REPORTING_PERIOD","PRODUCTION_INDICATOR","WASTE_INDICATOR","WELL_STATUS","FARM_NAME_WELL_NUM","SPUD_DATE","GAS_QUANTITY","GAS_PRODUCTION_DAYS","CONDENSATE_QUANTITY","CONDENSATE_PRODUCTION_DAYS","OIL_QUANTITY","OIL_PRODUCTION_DAYS","AVERAGED","GROUP_NO","OPERATOR","OGO_NUM","WELL_COUNTY","WELL_MUNICIPALITY","WELL_LATITUDE","WELL_LONGITUDE","UNCONVENTIONAL","WELL_CONFIGURATION","WELL_TYPE","PRODUCTION_PERIOD_START_DATE","PRODUCTION_PERIOD_END_DATE","NON_PRODUCTION_COMMENTS","ADDITIONAL_COMMENTS","RECORD_SOURCE","SUBMISSION_FINAL_DATE","REPORT_GENERATED_DATE"
"125-24649","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 2H","5/14/2012",19101,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029367,-79.955658,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","08/31/2020","3/01/2023"
"125-24649","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 2H","5/14/2012",23941,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029367,-79.955658,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/04/2020","3/01/2023"
"125-24649","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 2H","5/14/2012",26362,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029367,-79.955658,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","04/29/2020","3/01/2023"
"125-24649","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 2H","5/14/2012",26007,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029367,-79.955658,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","06/30/2020","3/01/2023"
"125-24649","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 2H","5/14/2012",24494,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029367,-79.955658,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","12/17/2020","3/01/2023"
"125-24649","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 2H","5/14/2012",25880,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029367,-79.955658,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/02/2020","3/01/2023"
"125-24649","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 2H","5/14/2012",25248,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029367,-79.955658,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/08/2020","3/01/2023"
"125-24650","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 3H","5/15/2012",25789,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029358,-79.955606,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","05/27/2020","3/01/2023"
"125-24650","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 3H","5/15/2012",26657,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029358,-79.955606,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","09/28/2020","3/01/2023"
"125-24650","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 3H","5/15/2012",25022,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029358,-79.955606,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","01/27/2021","3/01/2023"
"125-24650","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 3H","5/15/2012",25036,29,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029358,-79.955606,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","03/31/2020","3/01/2023"
"125-24650","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 3H","5/15/2012",26967,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029358,-79.955606,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/02/2020","3/01/2023"
"125-24650","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 3H","5/15/2012",21947,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029358,-79.955606,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","08/31/2020","3/01/2023"
"125-24650","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 3H","5/15/2012",23666,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029358,-79.955606,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/04/2020","3/01/2023"
"125-24650","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 3H","5/15/2012",25807,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029358,-79.955606,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","04/29/2020","3/01/2023"
"125-24650","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 3H","5/15/2012",26732,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029358,-79.955606,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","06/30/2020","3/01/2023"
"125-24650","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 3H","5/15/2012",23848,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029358,-79.955606,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","12/17/2020","3/01/2023"
"125-24650","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 3H","5/15/2012",24915,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029358,-79.955606,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/02/2020","3/01/2023"
"125-24650","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 3H","5/15/2012",24980,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029358,-79.955606,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/08/2020","3/01/2023"
"125-24651","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 4H","5/15/2012",16558,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.02935,-79.955553,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","05/27/2020","3/01/2023"
"125-24651","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 4H","5/15/2012",16647,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.02935,-79.955553,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","09/28/2020","3/01/2023"
"125-24651","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 4H","5/15/2012",16089,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.02935,-79.955553,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","01/27/2021","3/01/2023"
"125-24651","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 4H","5/15/2012",15930,29,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.02935,-79.955553,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","03/31/2020","3/01/2023"
"125-24651","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 4H","5/15/2012",17184,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.02935,-79.955553,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/02/2020","3/01/2023"
"125-24651","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 4H","5/15/2012",14411,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.02935,-79.955553,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","08/31/2020","3/01/2023"
"125-24651","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 4H","5/15/2012",15348,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.02935,-79.955553,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/04/2020","3/01/2023"
"125-24651","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 4H","5/15/2012",16610,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.02935,-79.955553,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","04/29/2020","3/01/2023"
"125-24651","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 4H","5/15/2012",17033,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.02935,-79.955553,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","06/30/2020","3/01/2023"
"125-24651","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 4H","5/15/2012",15809,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.02935,-79.955553,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","12/17/2020","3/01/2023"
"125-24651","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 4H","5/15/2012",16441,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.02935,-79.955553,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/02/2020","3/01/2023"
"125-24651","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 4H","5/15/2012",15723,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.02935,-79.955553,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/08/2020","3/01/2023"
"125-24652","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 5H","5/16/2012",8060,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029342,-79.9555,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","05/27/2020","3/01/2023"
"125-24652","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 5H","5/16/2012",8236,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029342,-79.9555,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","09/28/2020","3/01/2023"
"125-24652","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 5H","5/16/2012",7317,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029342,-79.9555,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","01/27/2021","3/01/2023"
"125-24652","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 5H","5/16/2012",7710,29,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029342,-79.9555,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","03/31/2020","3/01/2023"
"125-24652","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 5H","5/16/2012",7443,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029342,-79.9555,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/02/2020","3/01/2023"
"125-24652","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 5H","5/16/2012",7304,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029342,-79.9555,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","08/31/2020","3/01/2023"
"125-24652","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 5H","5/16/2012",6957,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029342,-79.9555,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/04/2020","3/01/2023"
"125-24652","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 5H","5/16/2012",8742,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029342,-79.9555,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","04/29/2020","3/01/2023"
"125-24652","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 5H","5/16/2012",7687,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029342,-79.9555,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","06/30/2020","3/01/2023"
"125-24652","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 5H","5/16/2012",7095,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029342,-79.9555,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","12/17/2020","3/01/2023"
"125-24652","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 5H","5/16/2012",5835,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029342,-79.9555,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/02/2020","3/01/2023"
"125-24652","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","MARYNCHAK UNIT 5H","5/16/2012",8568,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","CENTERVILLE",40.029342,-79.9555,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/08/2020","3/01/2023"
"125-23962","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","YANOSKY 5H","3/25/2010",16537,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.010322,-80.018461,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","05/27/2020","3/01/2023"
"125-23962","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","YANOSKY 5H","3/25/2010",14574,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.010322,-80.018461,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","09/28/2020","3/01/2023"
"125-23962","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","YANOSKY 5H","3/25/2010",15428,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.010322,-80.018461,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","01/27/2021","3/01/2023"
"125-23962","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","YANOSKY 5H","3/25/2010",15635,29,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.010322,-80.018461,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","03/31/2020","3/01/2023"
"125-23962","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","YANOSKY 5H","3/25/2010",16767,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.010322,-80.018461,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/02/2020","3/01/2023"
"125-23962","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","YANOSKY 5H","3/25/2010",12470,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.010322,-80.018461,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","08/31/2020","3/01/2023"
"125-23962","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","YANOSKY 5H","3/25/2010",14254,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.010322,-80.018461,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/04/2020","3/01/2023"
"125-23962","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","YANOSKY 5H","3/25/2010",17369,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.010322,-80.018461,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","04/29/2020","3/01/2023"
"125-23962","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","YANOSKY 5H","3/25/2010",16734,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.010322,-80.018461,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","06/30/2020","3/01/2023"
"125-23962","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","YANOSKY 5H","3/25/2010",16656,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.010322,-80.018461,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","12/17/2020","3/01/2023"
"125-23962","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","YANOSKY 5H","3/25/2010",18264,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.010322,-80.018461,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/02/2020","3/01/2023"
"125-23962","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","YANOSKY 5H","3/25/2010",17449,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.010322,-80.018461,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/08/2020","3/01/2023"
"125-24185","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ECKERD UNIT 4H","7/28/2010",20687,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.038083,-80.050981,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","05/27/2020","3/01/2023"
"125-24185","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ECKERD UNIT 4H","7/28/2010",19370,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.038083,-80.050981,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","09/28/2020","3/01/2023"
"125-24185","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ECKERD UNIT 4H","7/28/2010",18703,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.038083,-80.050981,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","01/27/2021","3/01/2023"
"125-24185","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ECKERD UNIT 4H","7/28/2010",20271,29,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.038083,-80.050981,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","03/31/2020","3/01/2023"
"125-24185","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ECKERD UNIT 4H","7/28/2010",22070,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.038083,-80.050981,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/02/2020","3/01/2023"
"125-24185","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ECKERD UNIT 4H","7/28/2010",19478,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.038083,-80.050981,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","08/31/2020","3/01/2023"
"125-24185","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ECKERD UNIT 4H","7/28/2010",19182,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.038083,-80.050981,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/04/2020","3/01/2023"
"125-24185","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ECKERD UNIT 4H","7/28/2010",21624,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.038083,-80.050981,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","04/29/2020","3/01/2023"
"125-24185","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ECKERD UNIT 4H","7/28/2010",20733,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.038083,-80.050981,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","06/30/2020","3/01/2023"
"125-24185","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ECKERD UNIT 4H","7/28/2010",19834,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.038083,-80.050981,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","12/17/2020","3/01/2023"
"125-24185","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ECKERD UNIT 4H","7/28/2010",21073,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.038083,-80.050981,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/02/2020","3/01/2023"
"125-24185","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ECKERD UNIT 4H","7/28/2010",20078,30,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.038083,-80.050981,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/08/2020","3/01/2023"
"125-24460","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","No","No","Active","LATKANICH UNIT 2H","9/17/2011","","","","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.028508,-80.047342,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","Well Temporarily Not Producing","","OGRE","05/27/2020","3/01/2023"
"125-24460","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","No","No","Active","LATKANICH UNIT 2H","9/17/2011","","","","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.028508,-80.047342,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","Well Temporarily Not Producing","","OGRE","09/28/2020","3/01/2023"
"125-24460","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","No","No","Active","LATKANICH UNIT 2H","9/17/2011","","","","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.028508,-80.047342,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","Well Temporarily Not Producing","","OGRE","01/27/2021","3/01/2023"
"125-24460","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","LATKANICH UNIT 2H","9/17/2011",13753,29,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.028508,-80.047342,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","03/31/2020","3/01/2023"
"125-24460","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","LATKANICH UNIT 2H","9/17/2011",15048,31,"","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.028508,-80.047342,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/02/2020","3/01/2023"
"125-24460","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","No","No","Active","LATKANICH UNIT 2H","9/17/2011","","","","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.028508,-80.047342,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","Well Temporarily Not Producing","","OGRE","08/31/2020","3/01/2023"
"125-24460","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","No","No","Active","LATKANICH UNIT 2H","9/17/2011","","","","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.028508,-80.047342,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","Well Temporarily Not Producing","","OGRE","08/04/2020","3/01/2023"
"125-24460","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","No","No","Active","LATKANICH UNIT 2H","9/17/2011","","","","","","","No","","EQT CHAP LLC","OGO-39307","WASHINGTON","DEEMSTON",40.028508,-80.047342,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","Well Temporarily Not Producing","","OGRE","04/29/2020","3/01/2023"
