"WELL_PERMIT_NUM","PERIOD_ID","REPORTING_PERIOD","PRODUCTION_INDICATOR","WASTE_INDICATOR","WELL_STATUS","FARM_NAME_WELL_NUM","SPUD_DATE","GAS_QUANTITY","GAS_PRODUCTION_DAYS","CONDENSATE_QUANTITY","CONDENSATE_PRODUCTION_DAYS","OIL_QUANTITY","OIL_PRODUCTION_DAYS","AVERAGED","GROUP_NO","OPERATOR","OGO_NUM","WELL_COUNTY","WELL_MUNICIPALITY","WELL_LATITUDE","WELL_LONGITUDE","UNCONVENTIONAL","WELL_CONFIGURATION","WELL_TYPE","PRODUCTION_PERIOD_START_DATE","PRODUCTION_PERIOD_END_DATE","NON_PRODUCTION_COMMENTS","ADDITIONAL_COMMENTS","RECORD_SOURCE","SUBMISSION_FINAL_DATE","REPORT_GENERATED_DATE"
"059-25197","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590167","6/11/2009",11276,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944832,-80.265109,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","07/14/2020","3/01/2023"
"059-25197","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590167","6/11/2009",3108.04,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944832,-80.265109,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","01/13/2021","3/01/2023"
"059-25197","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590167","6/11/2009",5264,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944832,-80.265109,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/15/2020","3/01/2023"
"059-25197","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590167","6/11/2009",5363,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944832,-80.265109,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/13/2020","3/01/2023"
"059-25198","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590168","10/22/2009",4615,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944805,-80.265026,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","06/11/2020","3/01/2023"
"059-25198","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590168","10/22/2009",8406,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944805,-80.265026,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","10/14/2020","3/01/2023"
"059-25198","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590168","10/22/2009",3585.99,29,0,0,"","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944805,-80.265026,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","02/12/2021","3/01/2023"
"059-25198","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590168","10/22/2009",9691,29,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944805,-80.265026,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","04/13/2020","3/01/2023"
"059-25198","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590168","10/22/2009",14280,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944805,-80.265026,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/03/2020","3/01/2023"
"059-25198","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590168","10/22/2009",9690,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944805,-80.265026,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","09/14/2020","3/01/2023"
"059-25198","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590168","10/22/2009",15355,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944805,-80.265026,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/10/2020","3/01/2023"
"059-25198","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590168","10/22/2009",8534,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944805,-80.265026,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","05/13/2020","3/01/2023"
"059-25198","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590168","10/22/2009",14070,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944805,-80.265026,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","07/14/2020","3/01/2023"
"059-25198","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590168","10/22/2009",8302.77,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944805,-80.265026,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","01/13/2021","3/01/2023"
"059-25198","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590168","10/22/2009",9485,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944805,-80.265026,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/15/2020","3/01/2023"
"059-25198","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590168","10/22/2009",10717,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944805,-80.265026,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/13/2020","3/01/2023"
"059-25199","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590170","7/01/2009",10571,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944749,-80.264803,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","06/11/2020","3/01/2023"
"059-25199","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590170","7/01/2009",7503,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944749,-80.264803,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","10/14/2020","3/01/2023"
"059-25199","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590170","7/01/2009",4602.33,27,0,0,"","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944749,-80.264803,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","02/12/2021","3/01/2023"
"059-25199","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590170","7/01/2009",12169,29,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944749,-80.264803,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","04/13/2020","3/01/2023"
"059-25199","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590170","7/01/2009",14896,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944749,-80.264803,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/03/2020","3/01/2023"
"059-25199","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590170","7/01/2009",8416,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944749,-80.264803,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","09/14/2020","3/01/2023"
"059-25199","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590170","7/01/2009",14744,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944749,-80.264803,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/10/2020","3/01/2023"
"059-25199","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590170","7/01/2009",9240,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944749,-80.264803,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","05/13/2020","3/01/2023"
"059-25199","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590170","7/01/2009",12613,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944749,-80.264803,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","07/14/2020","3/01/2023"
"059-25199","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590170","7/01/2009",9031.64,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944749,-80.264803,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","01/13/2021","3/01/2023"
"059-25199","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590170","7/01/2009",10261,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944749,-80.264803,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/15/2020","3/01/2023"
"059-25199","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590170","7/01/2009",10034,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944749,-80.264803,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/13/2020","3/01/2023"
"059-25203","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590169","6/21/2009",6274,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944777,-80.264915,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","06/11/2020","3/01/2023"
"059-25203","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590169","6/21/2009",4986,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944777,-80.264915,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","10/14/2020","3/01/2023"
"059-25203","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590169","6/21/2009",5522.89,31,0,0,"","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944777,-80.264915,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","02/12/2021","3/01/2023"
"059-25203","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590169","6/21/2009",14772,29,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944777,-80.264915,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","04/13/2020","3/01/2023"
"059-25203","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590169","6/21/2009",17728,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944777,-80.264915,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/03/2020","3/01/2023"
"059-25203","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590169","6/21/2009",7846,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944777,-80.264915,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","09/14/2020","3/01/2023"
"059-25203","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590169","6/21/2009",9260,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944777,-80.264915,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/10/2020","3/01/2023"
"059-25203","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590169","6/21/2009",3985,27,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944777,-80.264915,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","05/13/2020","3/01/2023"
"059-25203","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590169","6/21/2009",11461,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944777,-80.264915,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","07/14/2020","3/01/2023"
"059-25203","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590169","6/21/2009",11335.05,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944777,-80.264915,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","01/13/2021","3/01/2023"
"059-25203","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590169","6/21/2009",5207,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944777,-80.264915,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/15/2020","3/01/2023"
"059-25203","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROBERTS 590169","6/21/2009",12153,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.944777,-80.264915,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/13/2020","3/01/2023"
"059-25219","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","COOPER 590384","11/21/2009",29361,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955894,-80.268208,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","06/11/2020","3/01/2023"
"059-25219","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590384","11/21/2009",0,0,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955894,-80.268208,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","Regulatory Inactive Well","","OGRE","10/14/2020","3/01/2023"
"059-25219","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590384","11/21/2009",0,0,0,0,"","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955894,-80.268208,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","Regulatory Inactive Well","","OGRE","02/12/2021","3/01/2023"
"059-25219","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","COOPER 590384","11/21/2009",32471,29,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955894,-80.268208,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","04/13/2020","3/01/2023"
"059-25219","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","COOPER 590384","11/21/2009",37790,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955894,-80.268208,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/03/2020","3/01/2023"
"059-25219","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590384","11/21/2009","","","","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955894,-80.268208,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","Regulatory Inactive Well","","OGRE","09/14/2020","3/01/2023"
"059-25219","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590384","11/21/2009","","","","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955894,-80.268208,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","Regulatory Inactive Well","","OGRE","08/10/2020","3/01/2023"
"059-25219","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","COOPER 590384","11/21/2009",16436,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955894,-80.268208,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","05/13/2020","3/01/2023"
"059-25219","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","COOPER 590384","11/21/2009",33146,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955894,-80.268208,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","07/14/2020","3/01/2023"
"059-25219","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590384","11/21/2009",0,0,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955894,-80.268208,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","Regulatory Inactive Well","","OGRE","01/13/2021","3/01/2023"
"059-25219","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590384","11/21/2009",0,0,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955894,-80.268208,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","Regulatory Inactive Well","","OGRE","12/15/2020","3/01/2023"
"059-25219","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590384","11/21/2009",0,0,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955894,-80.268208,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","Regulatory Inactive Well","","OGRE","11/13/2020","3/01/2023"
"059-25228","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","COOPER 590345","11/10/2009",11680,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955911,-80.268258,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","06/11/2020","3/01/2023"
"059-25228","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590345","11/10/2009",0,0,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955911,-80.268258,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","Regulatory Inactive Well","","OGRE","10/14/2020","3/01/2023"
"059-25228","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590345","11/10/2009",0,0,0,0,"","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955911,-80.268258,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","Regulatory Inactive Well","","OGRE","02/12/2021","3/01/2023"
"059-25228","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","COOPER 590345","11/10/2009",14786,29,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955911,-80.268258,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","04/13/2020","3/01/2023"
"059-25228","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","COOPER 590345","11/10/2009",19497,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955911,-80.268258,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/03/2020","3/01/2023"
"059-25228","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590345","11/10/2009","","","","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955911,-80.268258,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","Regulatory Inactive Well","","OGRE","09/14/2020","3/01/2023"
"059-25228","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590345","11/10/2009","","","","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955911,-80.268258,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","Regulatory Inactive Well","","OGRE","08/10/2020","3/01/2023"
"059-25228","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","COOPER 590345","11/10/2009",8023,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955911,-80.268258,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","05/13/2020","3/01/2023"
"059-25228","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","COOPER 590345","11/10/2009",16367,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955911,-80.268258,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","07/14/2020","3/01/2023"
"059-25228","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590345","11/10/2009",0,0,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955911,-80.268258,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","Regulatory Inactive Well","","OGRE","01/13/2021","3/01/2023"
"059-25228","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590345","11/10/2009",0,0,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955911,-80.268258,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","Regulatory Inactive Well","","OGRE","12/15/2020","3/01/2023"
"059-25228","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590345","11/10/2009",0,0,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955911,-80.268258,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","Regulatory Inactive Well","","OGRE","11/13/2020","3/01/2023"
"059-25255","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","COOPER 590386","10/22/2009",11369,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955864,-80.268317,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","06/11/2020","3/01/2023"
"059-25255","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590386","10/22/2009",0,0,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955864,-80.268317,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","Regulatory Inactive Well","","OGRE","10/14/2020","3/01/2023"
"059-25255","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590386","10/22/2009",0,0,0,0,"","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955864,-80.268317,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","Regulatory Inactive Well","","OGRE","02/12/2021","3/01/2023"
"059-25255","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","COOPER 590386","10/22/2009",5360,29,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955864,-80.268317,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","04/13/2020","3/01/2023"
"059-25255","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","COOPER 590386","10/22/2009",18694,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955864,-80.268317,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/03/2020","3/01/2023"
"059-25255","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590386","10/22/2009","","","","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955864,-80.268317,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","Regulatory Inactive Well","","OGRE","09/14/2020","3/01/2023"
"059-25255","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590386","10/22/2009","","","","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955864,-80.268317,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","Regulatory Inactive Well","","OGRE","08/10/2020","3/01/2023"
"059-25255","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","COOPER 590386","10/22/2009",4435,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955864,-80.268317,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","05/13/2020","3/01/2023"
"059-25255","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","COOPER 590386","10/22/2009",26845,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955864,-80.268317,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","07/14/2020","3/01/2023"
"059-25255","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590386","10/22/2009",0,0,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955864,-80.268317,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","Regulatory Inactive Well","","OGRE","01/13/2021","3/01/2023"
"059-25255","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590386","10/22/2009",0,0,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955864,-80.268317,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","Regulatory Inactive Well","","OGRE","12/15/2020","3/01/2023"
"059-25255","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590386","10/22/2009",0,0,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955864,-80.268317,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","Regulatory Inactive Well","","OGRE","11/13/2020","3/01/2023"
"059-25256","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","COOPER 590388","12/22/2009",12834,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955831,-80.268219,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","06/11/2020","3/01/2023"
"059-25256","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590388","12/22/2009",0,0,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955831,-80.268219,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","Regulatory Inactive Well","","OGRE","10/14/2020","3/01/2023"
"059-25256","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","No","No","Regulatory Inactive Status","COOPER 590388","12/22/2009",0,0,0,0,"","","No","","EQT PROD CO","OGO-61555","GREENE","MORRIS",39.955831,-80.268219,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","Regulatory Inactive Well","","OGRE","02/12/2021","3/01/2023"
